Timestamp,Friendship level with the person you traded with?,Did you receive a Lucky Pokemon from this trade?,Candy received from the trade,Caught date (for the Pokemon you received),Caught date (for the Pokemon you gave away),Date of trading,ATK IV,DEF IV,STA IV,Your Trainer name,Your Trainer Level,Trading Partner's Trainer Level,Your trading medal (Gentleman),Your trading distance medal (Pilot)
7/27/2018 8:41:03,"Ultra friends (3 stars, 30 days)",Yes,1,9/1/2016,8/16/2016,7/26/2018,14,13,11,PygargueEagle,40,40,Bronze,Bronze
7/27/2018 8:41:42,"Good friends (1 stars, 1 day)",Yes,3,6/25/2017,4/24/2017,7/27/2018,14,14,15,ItsRudolf,34,34,None,None
7/27/2018 8:52:58,"Ultra friends (3 stars, 30 days)",Yes,3,7/24/2016,7/21/2018,7/26/2018,13,11,14,JackTK,37,33,Bronze,Bronze
7/27/2018 8:54:54,"Ultra friends (3 stars, 30 days)",Yes,2,7/26/2018,10/31/2016,7/26/2018,,,,,,,,
7/27/2018 9:04:51,"Great friends (2 stars, 7 days)",No,1,7/7/2017,7/20/2017,7/26/2018,,,,,,,,
7/27/2018 9:07:28,"Great friends (2 stars, 7 days)",No,1,7/25/2018,7/26/2018,7/26/2018,,,,,,,,
7/27/2018 9:10:05,"Great friends (2 stars, 7 days)",Yes,3,7/14/2016,8/1/2016,7/26/2018,13,14,15,Lchang1976,39,32,Bronze,Silver
7/27/2018 9:13:12,"Great friends (2 stars, 7 days)",Yes,1,7/27/2018,7/27/2018,7/27/2018,14,14,12,Lumensum,34,22,Bronze,Bronze
7/27/2018 9:31:56,"Ultra friends (3 stars, 30 days)",Yes,2,10/15/2016,7/25/2018,7/25/2018,10,14,15,JacenLance,40,37,Silver,Silver
7/27/2018 9:34:37,"Ultra friends (3 stars, 30 days)",No,2,2/12/2017,7/25/2018,7/25/2018,9,14,4,JacenLance,40,37,Silver,Silver
7/27/2018 9:38:40,"Great friends (2 stars, 7 days)",Yes,1,11/21/2016,7/25/2018,7/25/2018,14,15,10,JacenLance,40,35,Silver,Silver
7/27/2018 9:39:58,"Ultra friends (3 stars, 30 days)",Yes,1,7/27/2016,8/22/2016,7/26/2018,15,13,11,Killme2Quickly,39,40,Bronze,Silver
7/27/2018 9:41:12,"Great friends (2 stars, 7 days)",No,2,7/25/2018,7/25/2018,7/25/2018,,,,Swayster,32,29,Bronze,Bronze
7/27/2018 9:42:25,"Ultra friends (3 stars, 30 days)",Yes,1,11/21/2016,7/25/2018,7/25/2018,11,13,15,JacenLance,40,35,Silver,Silver
7/27/2018 9:43:55,"Ultra friends (3 stars, 30 days)",No,2,12/9/2016,7/25/2018,7/25/2018,13,14,4,JacenLance,40,35,Silver,Silver
7/27/2018 9:45:18,"Ultra friends (3 stars, 30 days)",Yes,2,11/25/2016,7/25/2018,7/25/2018,13,15,11,JacenLance,40,35,Silver,Silver
7/27/2018 9:46:20,"Ultra friends (3 stars, 30 days)",No,2,7/22/2018,7/25/2018,7/25/2018,10,13,13,JacenLance,40,35,Silver,Silver
7/27/2018 9:48:18,"Ultra friends (3 stars, 30 days)",No,2,7/21/2018,7/25/2018,7/25/2018,14,9,7,JacenLance,40,35,Silver,Silver
7/27/2018 9:49:22,"Ultra friends (3 stars, 30 days)",No,2,7/21/2018,7/25/2018,7/25/2018,12,15,12,JacenLance,40,35,Silver,Silver
7/27/2018 9:50:10,"Ultra friends (3 stars, 30 days)",No,2,7/21/2018,7/25/2018,7/25/2018,3,6,10,JacenLance,40,35,Silver,Silver
7/27/2018 9:53:41,"Ultra friends (3 stars, 30 days)",Yes,1,6/19/2017,10/29/2016,7/26/2018,12,15,15,Hannahenpointe ,33,35,None,None
7/27/2018 9:54:34,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,11,3,11,JacenLance,40,35,Silver,Silver
7/27/2018 9:56:23,"Great friends (2 stars, 7 days)",No,2,7/26/2017,7/12/2017,7/26/2018,14,14,14,AnindyaMitra,34,32,Bronze,Silver
7/27/2018 9:56:47,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,6,7,4,JacenLance,40,35,Silver,Silver
7/27/2018 9:57:14,"Great friends (2 stars, 7 days)",Yes,1,7/3/2018,7/14/2018,7/26/2018,11,13,12,arachne 11111,33,35,None,Bronze
7/27/2018 9:57:58,"Good friends (1 stars, 1 day)",Yes,1,11/27/2017,8/31/2016,7/27/2018,15,10,14,DHardrain,39,27,Bronze,Bronze
7/27/2018 9:58:34,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,9,5,15,JacenLance,40,35,Silver,Silver
7/27/2018 10:00:06,"Ultra friends (3 stars, 30 days)",Yes,2,7/26/2018,7/25/2018,7/26/2018,10,15,14,JacenLance,40,35,Silver,Silver
7/27/2018 10:03:10,"Ultra friends (3 stars, 30 days)",No,1,7/17/2018,7/26/2018,7/26/2018,9,3,12,JacenLance,40,37,Silver,Silver
7/27/2018 10:04:03,"Ultra friends (3 stars, 30 days)",Yes,2,4/16/2018,7/26/2018,7/26/2018,11,12,12,JacenLance,40,37,Silver,Silver
7/27/2018 10:04:55,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,13,10,8,JacenLance,40,37,Silver,Silver
7/27/2018 10:07:10,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,14,10,13,JacenLance,40,37,Silver,Silver
7/27/2018 10:08:07,"Great friends (2 stars, 7 days)",Yes,2,7/19/2017,7/27/2016,7/27/2018,,,,LordGoomy13 ,37,30,Bronze,Bronze
7/27/2018 10:08:21,"Ultra friends (3 stars, 30 days)",No,3,7/22/2018,7/26/2018,7/26/2018,,,,,,,Silver,Silver
7/27/2018 10:09:22,"Ultra friends (3 stars, 30 days)",No,1,7/25/2018,7/25/2018,7/26/2018,9,14,15,JacenLance,40,37,Silver,Silver
7/27/2018 10:10:35,"Great friends (2 stars, 7 days)",No,1,9/25/2017,8/13/2016,7/27/2018,,,,LordGoomy13 ,37,30,Bronze,Bronze
7/27/2018 10:11:17,"Ultra friends (3 stars, 30 days)",No,1,7/21/2018,7/25/2018,7/26/2018,6,5,6,JacenLance,40,37,Silver,Silver
7/27/2018 10:12:00,"Great friends (2 stars, 7 days)",No,3,6/16/2018,8/1/2016,7/27/2018,,,,LordGoomy13 ,37,30,Bronze,Bronze
7/27/2018 10:13:16,"Great friends (2 stars, 7 days)",No,1,2/24/2018,8/1/2016,7/27/2018,,,,LordGoomy13 ,37,30,Bronze,Bronze
7/27/2018 10:14:33,"Great friends (2 stars, 7 days)",No,1,2/24/2018,9/14/2016,7/27/2018,,,,LordGoomy13 ,37,30,Bronze,Bronze
7/27/2018 10:15:49,"Great friends (2 stars, 7 days)",No,1,2/24/2018,7/16/2016,7/27/2018,,,,LordGoomy13 ,37,30,Bronze,Bronze
7/27/2018 10:24:19,"Great friends (2 stars, 7 days)",Yes,3,11/1/2016,7/25/2018,7/25/2018,,,,,,,,
7/27/2018 10:35:04,"Good friends (1 stars, 1 day)",Yes,3,5/30/2018,12/20/2016,7/26/2018,15,13,11,,34,32,Bronze,Silver
7/27/2018 10:54:47,"Ultra friends (3 stars, 30 days)",No,1,1/3/2017,1/1/2017,7/26/2018,,,,,,,,
7/27/2018 11:04:20,"Good friends (1 stars, 1 day)",Yes,2,7/26/2018,7/26/2018,7/26/2018,,,,,,,,
7/27/2018 11:10:25,"Good friends (1 stars, 1 day)",Yes,1,7/26/2018,7/26/2018,7/26/2018,,,,,,,,
7/27/2018 11:10:39,"Great friends (2 stars, 7 days)",Yes,1,7/24/2018,7/8/2018,7/26/2018,,,,feishol,35,28,Bronze,Bronze
7/27/2018 11:16:25,"Great friends (2 stars, 7 days)",Yes,1,7/6/2016,7/28/2016,7/25/2018,,,,Go4Rob,37,29,Bronze,Bronze
7/27/2018 11:20:59,"Great friends (2 stars, 7 days)",Yes,1,4/9/2018,9/15/2016,7/26/2018,13,13,11,squasham,,37,None,None
7/27/2018 11:21:02,"Great friends (2 stars, 7 days)",Yes,1,6/16/2017,7/12/2018,7/26/2018,,,,Mamster79,40,32,Silver,Silver
7/27/2018 11:41:27,"Ultra friends (3 stars, 30 days)",Yes,1,7/21/2018,7/21/2018,7/26/2018,11,14,12,Matijarma ,40,40,Gold,Gold
7/27/2018 11:43:52,"Good friends (1 stars, 1 day)",No,1,7/20/2018,7/1/2018,7/27/2018,,,,,,,,
7/27/2018 11:47:38,"Great friends (2 stars, 7 days)",Yes,1,8/17/2016,8/1/2016,7/26/2018,15,15,12,Olybigcheese,40,38,Bronze,Bronze
7/27/2018 11:49:04,"Great friends (2 stars, 7 days)",No,1,7/13/2016,7/21/2018,7/26/2018,8,3,6,Djeaglei,26,30,None,Bronze
7/27/2018 11:49:29,"Great friends (2 stars, 7 days)",Yes,1,9/26/2016,7/29/2016,7/26/2018,12,11,14,Olybigcheese,40,38,Bronze,Bronze
7/27/2018 11:51:10,"Great friends (2 stars, 7 days)",Yes,1,7/22/2016,8/4/2016,7/26/2018,14,14,12,Olybigcheese,40,38,Bronze,Bronze
7/27/2018 11:53:27,"Great friends (2 stars, 7 days)",No,1,8/4/2016,10/24/2016,7/27/2018,7,2,12,Olybigcheese,40,40,Bronze,Bronze
7/27/2018 11:53:48,"Great friends (2 stars, 7 days)",No,2,7/16/2016,7/11/2018,7/26/2018,9,12,13,Djeaglei,26,30,None,Bronze
7/27/2018 12:30:20,"Ultra friends (3 stars, 30 days)",Yes,1,8/26/2016,7/24/2018,7/26/2018,12,14,13,Chuhaistyr,40,40,Silver,Gold
7/27/2018 12:32:20,"Ultra friends (3 stars, 30 days)",Yes,2,8/7/2017,7/10/2017,7/25/2018,15,11,12,Coyote37390,39,40,Bronze,None
7/27/2018 12:32:53,"Great friends (2 stars, 7 days)",Yes,3,7/26/2018,7/26/2018,7/26/2018,14,13,15,emesgame,40,23,Silver,Gold
7/27/2018 12:35:57,"Great friends (2 stars, 7 days)",No,3,9/24/2017,9/8/2016,7/25/2018,12,15,10,MrLeverett,40,33,Bronze,Bronze
7/27/2018 12:37:07,"Great friends (2 stars, 7 days)",Yes,1,7/10/2018,7/12/2018,7/26/2018,,,,,,,,
7/27/2018 12:53:00,"Good friends (1 stars, 1 day)",Yes,3,8/17/2017,5/5/2018,7/27/2018,14,15,15,Lehlas,40,29,None,None
7/27/2018 12:58:27,"Great friends (2 stars, 7 days)",Yes,2,8/24/2018,7/20/2018,7/25/2018,,,,,,,None,Bronze
7/27/2018 13:00:10,"Great friends (2 stars, 7 days)",Yes,1,7/26/2018,7/26/2018,7/27/2018,10,10,12,Dat6yFoxx,30,30,Silver,Silver
7/27/2018 13:00:13,"Good friends (1 stars, 1 day)",Yes,3,7/25/2018,7/25/2018,7/26/2018,14,12,15,Jadie7x,28,21,Silver,Silver
7/27/2018 13:01:42,"Great friends (2 stars, 7 days)",No,1,7/26/2018,7/26/2018,7/27/2018,11,14,14,Dat6yFoxx,40,30,Silver,Silver
7/27/2018 13:03:39,"Great friends (2 stars, 7 days)",No,1,7/26/2018,7/26/2018,7/27/2018,4,14,4,Dat6yFoxx,40,30,Silver,Silver
7/27/2018 13:07:38,"Ultra friends (3 stars, 30 days)",Yes,3,7/22/2017,7/26/2018,7/27/2018,15,12,15,Tks21,38,33,Bronze,Silver
7/27/2018 13:08:59,"Ultra friends (3 stars, 30 days)",Yes,3,7/15/2018,9/25/2016,7/27/2018,15,13,15,Neripix,37,33,Silver,Gold
7/27/2018 13:10:06,"Ultra friends (3 stars, 30 days)",Yes,1,5/20/2018,12/26/2016,7/26/2018,11,12,10,lolka,40,38,Gold,Gold
7/27/2018 13:12:52,"Good friends (1 stars, 1 day)",Yes,3,7/27/2018,11/17/2017,7/27/2018,,,,Ankit0619,40,28,None,Bronze
7/27/2018 13:15:38,"Ultra friends (3 stars, 30 days)",No,3,4/4/2018,1/1/2018,7/26/2018,11,9,5,Mmiraqe,40,33,Bronze,Silver
7/27/2018 13:20:14,"Ultra friends (3 stars, 30 days)",Yes,3,7/17/2018,7/28/2016,7/27/2018,13,12,15,,,,Bronze,Bronze
7/27/2018 13:25:08,"Great friends (2 stars, 7 days)",Yes,1,8/14/2016,8/30/2016,7/27/2018,,,,NightHawk21,36,36,Bronze,Bronze
7/27/2018 13:27:39,"Great friends (2 stars, 7 days)",Yes,3,7/24/2018,7/26/2018,7/26/2018,15,15,14,COMETTA99,40,30,Bronze,Silver
7/27/2018 13:28:19,"Ultra friends (3 stars, 30 days)",Yes,1,7/27/2018,7/27/2018,7/27/2018,14,13,13,SirWellsMax,40,34,Silver,Silver
7/27/2018 13:29:05,"Ultra friends (3 stars, 30 days)",Yes,3,8/7/2017,7/27/2018,7/27/2018,10,9,14,Tks21,38,33,Bronze,Silver
7/27/2018 13:29:58,"Great friends (2 stars, 7 days)",No,3,12/15/2017,7/25/2018,7/26/2018,7,6,3,COMETTA99,40,31,Bronze,Bronze
7/27/2018 13:30:24,"Ultra friends (3 stars, 30 days)",Yes,3,12/30/2016,7/24/2018,7/27/2018,14,12,10,GreenElm,35,33,Bronze,Silver
7/27/2018 13:30:54,"Ultra friends (3 stars, 30 days)",Yes,1,9/18/2016,10/3/2016,7/25/2018,12,15,11,Baranabi70,32,31,Bronze,Bronze
7/27/2018 13:37:10,"Ultra friends (3 stars, 30 days)",Yes,2,8/10/2016,10/27/2016,7/27/2018,12,13,11,Mads0506,39,39,None,Bronze
7/27/2018 13:43:01,"Great friends (2 stars, 7 days)",No,1,6/16/2018,6/16/2018,7/26/2018,,,,,40,40,Bronze,Bronze
7/27/2018 13:51:03,"Great friends (2 stars, 7 days)",Yes,1,8/21/2016,7/26/2016,7/26/2018,11,13,10,Darkotter21 ,40,33,Bronze,Bronze
7/27/2018 13:51:42,"Ultra friends (3 stars, 30 days)",Yes,3,10/20/2016,10/27/2016,7/26/2018,14,14,12,,40,40,,Bronze
7/27/2018 13:58:01,"Ultra friends (3 stars, 30 days)",Yes,3,8/27/2016,7/26/2018,7/26/2018,11,12,11,HandaTakuya,40,39,Silver,Silver
7/27/2018 14:02:51,"Good friends (1 stars, 1 day)",Yes,3,3/4/2017,7/26/2018,7/26/2018,,,,naxofdez,39,22,None,Bronze
7/27/2018 14:06:39,"Great friends (2 stars, 7 days)",No,3,7/16/2018,7/27/2016,7/27/2018,6,12,15,lovelessgeorge,34,30,Silver,Silver
7/27/2018 14:07:04,"Great friends (2 stars, 7 days)",Yes,3,7/23/2018,7/24/2018,7/25/2018,1,14,14,Codrs,39,31,Bronze,Silver
7/27/2018 14:12:23,"Great friends (2 stars, 7 days)",Yes,1,5/18/2018,7/25/2018,7/25/2018,,,,,37,,Bronze,Silver
7/27/2018 14:14:05,"Ultra friends (3 stars, 30 days)",No,1,4/8/2018,11/12/2016,7/26/2018,13,15,13,OmegaCorleone ,37,30,Silver,Silver
7/27/2018 14:16:54,"Ultra friends (3 stars, 30 days)",Yes,1,11/17/2018,4/21/2018,7/25/2018,,,,Stormwalker,36,35,None,None
7/27/2018 14:17:02,"Ultra friends (3 stars, 30 days)",No,1,2/24/2018,2/24/2018,7/27/2018,6,14,3,Xahira,39,39,Bronze,Bronze
7/27/2018 14:18:53,"Ultra friends (3 stars, 30 days)",Yes,1,7/15/2018,6/23/2018,7/25/2018,,,,Stormwalker,36,34,None,None
7/27/2018 14:21:03,"Ultra friends (3 stars, 30 days)",No,3,7/11/2018,5/27/2018,7/25/2018,,,,Stormwalker,36,34,None,None
7/27/2018 14:22:05,"Ultra friends (3 stars, 30 days)",Yes,2,12/31/2016,1/28/2018,7/25/2018,14,11,11,Chuckzz22,40,36,Silver,Bronze
7/27/2018 14:30:08,"Ultra friends (3 stars, 30 days)",Yes,2,1/3/2018,5/26/2018,7/26/2018,4,2,14,Dghhvkkg,40,36,Silver,Gold
7/27/2018 14:39:25,"Great friends (2 stars, 7 days)",Yes,3,7/23/2018,9/12/2016,7/26/2018,12,8,8,Culchie,31,24,Bronze,Bronze
7/27/2018 14:41:58,"Great friends (2 stars, 7 days)",Yes,3,11/9/2017,11/2/2016,7/26/2018,15,15,13,TheHappyam,39,35,Bronze,Bronze
7/27/2018 14:46:40,"Great friends (2 stars, 7 days)",Yes,1,8/26/2016,9/13/2017,7/27/2018,15,15,15,btc12blueice,36,31,Bronze,Bronze
7/27/2018 14:49:10,"Ultra friends (3 stars, 30 days)",Yes,3,9/29/2016,9/20/2016,7/26/2018,10,12,13,wumiOuO,40,40,None,None
7/27/2018 14:51:23,"Ultra friends (3 stars, 30 days)",Yes,1,7/23/2018,7/22/2018,7/25/2018,15,14,14,sosvetlana,37,37,Silver,Silver
7/27/2018 14:54:33,"Ultra friends (3 stars, 30 days)",Yes,2,6/25/2018,5/12/2018,7/26/2018,11,11,11,TainanCroft,40,40,Silver,Silver
7/27/2018 14:54:47,"Ultra friends (3 stars, 30 days)",Yes,1,7/27/2018,7/27/2018,7/27/2018,,,,,,,,
7/27/2018 15:01:07,"Great friends (2 stars, 7 days)",No,3,10/10/2017,7/5/2018,7/27/2018,15,9,12,TerrainerMaster,35,32,Silver,Silver
7/27/2018 15:08:38,"Ultra friends (3 stars, 30 days)",Yes,2,7/16/2017,8/18/2016,7/27/2018,15,10,13,Brunochen1803,38,36,None,None
7/27/2018 15:11:08,"Great friends (2 stars, 7 days)",Yes,3,5/10/2017,4/13/2017,7/27/2018,15,12,13,Terrain3r,37,36,None,Bronze
7/27/2018 15:11:42,"Great friends (2 stars, 7 days)",No,3,10/7/2017,1/15/2017,7/27/2018,2,14,2,RoosterBolton,37,34,Bronze,Silver
7/27/2018 15:13:11,"Ultra friends (3 stars, 30 days)",Yes,2,8/18/2016,7/16/2017,7/27/2018,11,14,14,cww1024,36,38,None,Gold
7/27/2018 15:13:26,"Great friends (2 stars, 7 days)",Yes,1,2/16/2018,9/2/2016,7/26/2018,11,10,13,Jim2112,37,35,None,None
7/27/2018 15:15:18,"Great friends (2 stars, 7 days)",Yes,1,3/20/2017,11/17/2016,7/26/2018,14,13,15,Jim2112,37,35,None,None
7/27/2018 15:15:51,"Great friends (2 stars, 7 days)",Yes,3,7/15/2016,12/18/2016,7/27/2018,11,14,12,,39,39,Silver,Gold
7/27/2018 15:17:25,"Great friends (2 stars, 7 days)",Yes,3,7/9/2018,7/18/2016,7/26/2018,11,10,11,Djstrikedenver,38,22,None,Bronze
7/27/2018 15:18:03,"Great friends (2 stars, 7 days)",Yes,1,12/17/2016,8/24/2016,7/27/2018,,,,,37,,Bronze,Silver
7/27/2018 15:18:12,"Great friends (2 stars, 7 days)",No,3,4/19/2017,5/23/2017,7/27/2018,7,6,5,TerrainMaster,36,37,Silver,Silver
7/27/2018 15:24:23,"Great friends (2 stars, 7 days)",Yes,1,7/13/2018,9/14/2016,7/27/2018,14,12,12,AwesomeOsc,39,40,Bronze,None
7/27/2018 15:24:24,"Ultra friends (3 stars, 30 days)",Yes,1,7/21/2016,12/16/2016,7/26/2018,15,15,10,Gsmith0424,35,28,Bronze,Bronze
7/27/2018 15:28:48,"Ultra friends (3 stars, 30 days)",Yes,1,7/25/2018,10/20/2016,7/26/2018,13,13,13,prinshka,40,38,Bronze,Bronze
7/27/2018 15:29:33,"Ultra friends (3 stars, 30 days)",Yes,1,1/25/2017,3/11/2018,7/26/2017,15,15,15,Dailili,39,38,Bronze,Bronze
7/27/2018 15:33:51,"Ultra friends (3 stars, 30 days)",Yes,2,2/9/2017,6/16/2018,7/26/2018,14,15,10,,31,38,Bronze,
7/27/2018 15:35:28,"Great friends (2 stars, 7 days)",Yes,2,10/26/2016,10/22/2016,7/27/2018,12,13,15,RatedPWF,36,33,None,Bronze
7/27/2018 15:38:05,"Great friends (2 stars, 7 days)",Yes,3,7/7/2017,8/7/2017,7/26/2017,12,12,10,Edwheezy0524,32,32,None,Bronze
7/27/2018 15:42:14,"Ultra friends (3 stars, 30 days)",No,1,7/27/2018,7/27/2018,7/27/2018,4,9,6,GetDowney,40,30,Silver,Silver
7/27/2018 15:44:11,"Ultra friends (3 stars, 30 days)",No,1,7/27/2018,7/27/2018,7/27/2018,12,15,10,GetDowney,40,30,Silver,Silver
7/27/2018 15:47:22,"Ultra friends (3 stars, 30 days)",Yes,1,7/1/2018,7/7/2018,7/27/2018,15,14,15,,40,40,Bronze,Bronze
7/27/2018 15:49:15,"Ultra friends (3 stars, 30 days)",No,2,7/9/2018,7/20/2017,7/27/2018,11,15,12,GetDowney,40,30,Silver,Silver
7/27/2018 15:56:37,"Ultra friends (3 stars, 30 days)",Yes,3,9/10/2016,6/5/2018,7/27/2018,14,15,15,Mantaru33,36,33,Silver,Silver
7/27/2018 16:00:20,"Great friends (2 stars, 7 days)",Yes,1,7/24/2018,7/27/2018,7/27/2018,14,12,13,stoepsel4ever ,40,40,Silver,Bronze
7/27/2018 16:01:50,"Great friends (2 stars, 7 days)",No,3,7/24/2018,7/7/2018,7/26/2018,3,4,13,Geke137,37,32,Silver,Silver
7/27/2018 16:02:03,"Great friends (2 stars, 7 days)",No,3,7/24/2018,7/7/2018,7/26/2018,3,4,13,Geke137,37,32,Silver,Silver
7/27/2018 16:02:23,"Ultra friends (3 stars, 30 days)",Yes,3,7/29/2016,9/20/2017,7/27/2018,13,15,12,GetDowney,40,30,Silver,Silver
7/27/2018 16:10:28,"Ultra friends (3 stars, 30 days)",Yes,1,7/21/2018,7/8/2018,7/27/2018,10,11,10,hrRype,37,39,Silver,Gold
7/27/2018 16:14:04,"Ultra friends (3 stars, 30 days)",Yes,1,12/3/2016,12/22/2016,7/26/2018,14,11,12,AmandaDDayvis,40,35,Bronze,Bronze
7/27/2018 16:15:02,"Great friends (2 stars, 7 days)",Yes,3,7/24/2017,7/21/2018,7/27/2018,11,11,10,Littlebavarian,37,31,None,Bronze
7/27/2018 16:17:31,"Great friends (2 stars, 7 days)",Yes,1,7/9/2018,8/28/2016,7/26/2018,14,14,10,Punkie88,37,29,Bronze,Bronze
7/27/2018 16:18:33,"Great friends (2 stars, 7 days)",Yes,1,6/15/2018,7/15/2016,7/27/2018,14,12,11,Rotzyoung,38,40,None,Bronze
7/27/2018 16:19:34,"Great friends (2 stars, 7 days)",Yes,3,11/20/2016,12/24/2016,7/27/2018,14,11,13,,32,33,None,Bronze
7/27/2018 16:20:32,"Ultra friends (3 stars, 30 days)",Yes,1,7/4/2018,1/1/2018,7/26/2018,15,12,13,Pikuinnen,40,39,Bronze,Bronze
7/27/2018 16:21:23,"Good friends (1 stars, 1 day)",Yes,1,8/7/2016,7/14/2016,7/26/2018,13,15,13,Sagitunction,16,23,None,None
7/27/2018 16:21:46,"Ultra friends (3 stars, 30 days)",Yes,3,7/30/2016,9/24/2016,7/26/2018,15,13,12,Feliani59,40,40,Bronze,Silver
7/27/2018 16:22:15,"Ultra friends (3 stars, 30 days)",Yes,1,7/15/2018,10/3/2017,7/25/2018,15,13,15,Cochi182,35,35,Bronze,Bronze
7/27/2018 16:23:42,"Ultra friends (3 stars, 30 days)",Yes,2,7/1/2018,6/17/2018,7/26/2018,15,13,12,KetaraLaien,29,30,None,None
7/27/2018 16:27:24,"Great friends (2 stars, 7 days)",Yes,3,12/27/2016,11/25/2016,7/27/2018,13,12,13,,32,32,None,Bronze
7/27/2018 16:28:12,"Great friends (2 stars, 7 days)",No,2,7/27/2018,4/17/2017,7/27/2018,13,4,10,RavensRiffs,40,31,Bronze,Silver
7/27/2018 16:28:22,"Great friends (2 stars, 7 days)",No,3,2/11/2018,7/26/2018,7/27/2018,,,,Airdiair,35,34,None,Bronze
7/27/2018 16:33:39,"Great friends (2 stars, 7 days)",Yes,1,6/16/2018,8/1/2016,7/26/2018,10,11,14,OGfatPikachu,38,29,Silver,Gold
7/27/2018 16:34:09,"Great friends (2 stars, 7 days)",No,1,7/27/2018,4/7/2018,7/27/2018,9,7,9,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 16:37:19,"Great friends (2 stars, 7 days)",Yes,3,7/18/2016,5/28/2018,7/27/2018,13,11,13,Airdiair,35,34,None,Bronze
7/27/2018 16:37:32,"Great friends (2 stars, 7 days)",Yes,2,12/12/2016,5/30/2018,7/27/2018,12,13,12,GetDowney,40,38,Silver,Silver
7/27/2018 16:38:29,"Great friends (2 stars, 7 days)",Yes,1,5/6/2017,12/30/2016,7/27/2018,15,12,15,RunningPyroTech,32,33,None,Bronze
7/27/2018 16:38:49,"Great friends (2 stars, 7 days)",No,1,7/27/2018,7/27/2018,7/27/2018,,,,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 16:42:21,"Great friends (2 stars, 7 days)",Yes,3,12/29/2016,6/17/2017,7/27/2018,12,13,14,GetDowney,40,40,Silver,Silver
7/27/2018 16:42:52,"Great friends (2 stars, 7 days)",Yes,1,7/23/2018,7/21/2018,7/27/2018,11,14,13,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 16:46:09,"Great friends (2 stars, 7 days)",No,1,7/27/2018,7/8/2018,7/27/2018,11,5,9,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 16:46:52,"Ultra friends (3 stars, 30 days)",Yes,1,12/29/2016,11/8/2016,12/26/2018,12,12,14,Usci,40,31,Bronze,None
7/27/2018 16:48:12,"Great friends (2 stars, 7 days)",No,2,4/5/2018,7/10/2018,7/27/2018,13,6,2,pdxbatman,39,30,Bronze,Bronze
7/27/2018 16:48:31,"Ultra friends (3 stars, 30 days)",No,1,12/26/2016,12/26/2016,7/26/2018,3,8,15,Usci,40,31,Bronze,None
7/27/2018 16:51:56,"Great friends (2 stars, 7 days)",No,3,7/21/2018,6/28/2017,7/27/2018,10,12,2,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 16:54:20,"Great friends (2 stars, 7 days)",No,3,7/26/2018,7/19/2018,7/27/2018,8,4,13,pdxbatman,39,30,Bronze,Bronze
7/27/2018 16:57:32,"Great friends (2 stars, 7 days)",No,3,7/21/2018,7/27/2018,7/27/2018,9,6,14,pdxbatman,39,30,Bronze,Bronze
7/27/2018 16:58:38,"Great friends (2 stars, 7 days)",Yes,1,7/25/2018,7/24/2018,7/27/2018,11,14,9,wowdi,39,24,Silver,Gold
7/27/2018 16:59:18,"Great friends (2 stars, 7 days)",No,1,7/24/2018,4/15/2018,7/27/2018,15,14,15,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 16:59:32,"Great friends (2 stars, 7 days)",Yes,1,7/6/2018,8/6/2018,7/26/2018,13,14,14,Apollo424,33,28,Bronze,Bronze
7/27/2018 17:01:04,"Ultra friends (3 stars, 30 days)",Yes,1,10/3/2017,4/15/2018,7/27/2018,14,11,10,ArcadeFit,39,36,Bronze,None
7/27/2018 17:01:21,"Great friends (2 stars, 7 days)",No,3,7/21/2018,7/27/2018,7/27/2018,4,6,12,pdxbatman,39,30,Bronze,Bronze
7/27/2018 17:03:19,"Great friends (2 stars, 7 days)",Yes,1,7/26/2018,7/26/2018,7/27/2018,14,15,15,wowdi,39,24,Silver,Gold
7/27/2018 17:05:44,"Great friends (2 stars, 7 days)",No,3,7/1/2018,7/23/2018,7/27/2018,7,8,11,ThomasVybuch,40,28,Bronze,Bronze
7/27/2018 17:06:18,"Ultra friends (3 stars, 30 days)",Yes,1,9/21/2017,5/25/2017,7/27/2018,13,11,11,ArcadeFit,39,36,Bronze,None
7/27/2018 17:09:06,"Great friends (2 stars, 7 days)",Yes,1,7/26/2016,8/5/2016,7/27/2018,11,14,13,Ryanbush2003v1,36,40,Bronze,Bronze
7/27/2018 17:10:04,"Great friends (2 stars, 7 days)",No,3,7/1/2018,6/25/2018,7/27/2018,7,9,6,ThomasVybuch,40,28,Bronze,Bronze
